,status,tld_in_path,tld_in_subdomain,url_length,subdomain_counts,is_https,has_redirects,count_suspicious_chars,is_ip_address,path_length,domain_age,num_digits,num_&,num_?,num_=,num_@,char_repit,num_digits_in_domain,num_dot_domain,num_hyphen_domain
3229,0,0,0,35,0,0,-1,6,0,6,3608,1,0,0,0,0,0,1,1,1
3230,1,0,0,28,1,0,0,6,0,1,8161,0,0,0,0,0,0,0,2,0
3231,1,0,0,79,1,0,1,11,0,43,7296,7,0,0,0,0,0,0,2,0
3232,1,0,0,58,1,0,0,9,0,29,5047,0,0,0,0,0,0,0,2,0
3233,0,0,0,152,1,0,1,9,0,127,4091,39,0,0,0,1,0,2,2,0
3234,1,0,0,26,1,1,1,6,0,1,2297,0,0,0,0,0,0,0,2,0
3235,0,0,0,57,1,1,1,10,0,29,3256,1,0,0,0,0,0,0,2,0
3236,0,0,0,45,2,0,-1,8,0,10,-1,0,0,0,0,0,0,0,3,0
3237,1,0,0,63,0,0,1,9,0,44,5594,0,0,0,0,0,0,0,1,0
3238,0,0,0,65,1,0,0,10,0,27,1546,3,0,0,0,0,0,3,2,1
3239,0,0,0,30,2,1,-1,7,0,1,1845,0,0,0,0,0,0,0,3,0
3240,1,0,0,33,1,0,1,6,0,4,7585,0,0,0,0,0,0,0,2,0
3241,1,0,0,35,0,1,0,5,0,16,7491,0,0,0,0,0,0,0,1,0
3242,1,0,0,32,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3243,0,1,0,79,0,0,1,12,0,30,6301,0,0,1,1,1,0,0,1,0
3244,1,0,0,46,2,0,1,9,0,22,8488,0,0,0,0,0,0,0,3,0
3245,0,0,0,34,1,0,-1,9,0,10,1375,7,0,0,0,3,0,1,2,0
3246,1,0,0,55,1,0,1,9,0,31,8614,0,0,0,0,0,0,0,2,0
3247,0,0,0,35,1,0,1,5,0,0,7295,0,0,0,0,0,0,0,2,0
3248,1,0,0,35,2,0,-1,7,0,1,-1,0,0,0,0,0,0,0,3,0
3249,0,0,0,70,1,0,-1,8,0,28,11,6,0,0,0,0,0,0,2,1
3250,0,0,0,67,4,0,-1,10,0,20,2561,19,0,0,0,0,0,1,5,0
3251,0,0,0,84,1,0,-1,16,0,1,977,12,2,1,3,0,0,0,2,0
3252,1,0,0,91,1,0,1,7,0,65,10572,0,0,0,0,0,0,0,2,0
3253,0,0,0,52,0,0,1,7,0,16,7553,0,0,0,0,0,0,0,1,0
3254,0,0,0,85,2,0,-1,9,0,60,-1,31,0,0,0,0,0,0,3,0
3255,1,0,0,59,1,1,0,9,0,30,3952,4,0,0,0,0,0,0,2,0
3256,0,0,0,57,0,1,1,9,0,33,2521,4,0,1,1,0,0,1,1,0
3257,0,0,1,128,4,0,-1,18,0,19,3993,25,2,1,3,0,0,0,5,1
3258,0,0,0,43,0,0,0,7,0,29,4278,0,0,0,0,0,0,0,1,0
3259,1,0,0,29,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3260,0,0,0,156,1,0,-1,19,0,106,5963,23,1,1,3,0,0,0,2,0
3261,1,0,0,61,1,0,-1,11,0,38,-1,5,0,0,0,0,0,0,2,0
3262,0,0,0,36,1,0,1,5,0,0,7295,1,0,0,0,0,0,1,2,0
3263,0,0,1,128,3,1,-1,18,0,20,3992,20,2,1,3,0,0,0,4,1
3264,1,0,0,64,2,0,1,12,0,38,8485,0,0,0,0,0,0,0,3,1
3265,1,0,0,38,0,1,0,6,0,11,-1,0,0,0,0,0,0,0,1,0
3266,0,0,0,61,0,0,1,8,0,42,1710,24,0,0,0,0,0,0,1,0
3267,1,0,0,49,1,0,1,8,0,22,7777,0,0,0,0,0,0,0,2,1
3268,0,0,0,67,0,0,1,12,0,42,5813,7,0,0,0,0,0,0,1,0
3269,1,0,0,40,1,1,1,6,0,1,1458,0,0,0,0,0,0,0,2,0
3270,0,0,1,125,3,1,-1,17,0,19,3993,17,2,1,3,0,0,0,4,1
3271,1,0,0,22,1,1,0,6,0,1,1825,0,0,0,0,0,0,0,2,0
3272,1,0,0,117,1,1,-1,17,0,90,7791,6,0,0,0,0,0,0,2,0
3273,0,0,0,133,1,0,1,17,0,103,4325,5,0,0,0,0,0,0,2,0
3274,0,0,0,133,1,0,0,15,0,99,3674,0,0,0,0,0,0,0,2,0
3275,0,1,1,39,2,0,-1,8,1,18,-1,11,0,0,0,0,0,11,3,0
3276,1,0,0,50,1,0,1,8,0,28,-1,0,0,0,0,0,0,0,2,0
3277,0,1,0,114,1,1,-1,15,0,69,837,1,0,0,0,0,0,0,2,0
3278,0,0,0,29,1,0,0,5,0,0,7295,2,0,0,0,0,0,2,2,0
3279,1,0,0,63,1,0,1,12,0,37,-1,4,0,0,0,0,0,0,2,0
3280,0,0,0,76,1,0,0,14,0,55,-1,2,0,0,0,0,0,2,2,0
3281,1,0,0,31,1,1,0,6,0,1,1813,1,0,0,0,0,0,1,2,0
3282,0,0,0,30,1,1,0,5,0,0,7295,0,0,0,0,0,0,0,2,0
3283,1,0,0,36,0,1,0,6,0,15,7185,0,0,0,0,0,0,0,1,0
3284,0,0,0,91,1,1,1,15,0,37,-1,0,0,1,1,1,0,0,2,0
3285,0,0,0,67,1,0,0,12,0,42,484,4,0,0,0,0,0,0,2,0
3286,1,0,0,40,1,0,0,6,0,1,7296,0,0,0,0,0,0,0,2,0
3287,1,0,0,43,1,0,0,8,0,18,3800,0,0,0,0,0,0,0,2,0
3288,0,0,0,81,1,0,-1,10,0,55,535,17,0,0,0,0,0,0,2,0
3289,0,0,0,121,1,0,1,18,0,1,5058,28,0,1,1,0,0,0,2,0
3290,1,0,0,17,0,0,1,5,0,1,6435,1,0,0,0,0,0,1,1,0
3291,0,0,0,22,0,0,0,5,0,1,-1,0,0,0,0,0,0,0,1,0
3292,0,0,0,66,0,0,-1,11,0,47,2507,0,0,0,0,0,0,0,1,1
3293,0,0,0,39,1,1,-1,8,0,16,7986,0,0,0,0,0,0,0,2,0
3294,1,0,0,24,1,1,0,6,0,1,8153,0,0,0,0,0,0,0,2,0
3295,0,0,0,56,1,0,1,9,0,34,-1,0,0,0,0,0,0,0,2,0
3296,0,0,0,35,0,0,0,7,0,14,5460,0,0,0,0,0,0,0,1,0
3297,1,1,0,86,1,0,1,7,0,42,7617,0,0,0,0,0,0,0,2,0
3298,0,0,0,26,0,0,-1,5,0,8,1015,0,0,0,0,0,0,0,1,0
3299,0,0,0,57,1,0,0,10,0,29,2676,0,0,0,0,0,0,0,2,0
3300,1,0,0,25,1,1,0,7,0,4,7827,0,0,0,0,0,0,0,2,0
3301,1,0,0,21,1,0,1,5,0,0,-1,0,0,0,0,0,0,0,2,0
3302,1,0,0,34,1,1,-1,6,0,1,-1,0,0,0,0,0,0,0,2,1
3303,0,1,0,155,1,0,1,14,0,30,-1,62,2,0,1,1,0,0,2,0
3304,1,0,0,46,0,0,1,6,0,21,8130,0,0,0,0,0,0,0,1,0
3305,1,0,0,23,1,0,0,6,0,1,-1,0,0,0,0,0,0,0,2,1
3306,1,0,0,52,1,0,0,9,0,28,8756,0,0,0,0,0,0,0,2,0
3307,0,0,0,76,0,0,1,12,0,53,-1,0,0,0,0,0,0,0,1,0
3308,0,0,0,79,3,1,0,12,0,1,5613,23,1,1,1,0,0,22,4,2
3309,1,1,0,49,1,1,1,10,0,27,7311,0,0,0,0,0,0,0,2,0
3310,0,1,0,58,0,1,1,12,0,10,-1,0,1,1,2,0,0,0,1,0
3311,0,0,0,54,0,0,0,12,0,38,-1,6,0,0,0,0,0,2,1,0
3312,0,0,0,127,1,1,0,11,0,10,1669,38,0,1,1,0,0,17,2,4
3313,0,0,0,58,0,0,0,10,0,26,2931,0,0,1,1,0,0,0,1,0
3314,0,0,0,52,1,0,0,6,0,1,1532,3,0,0,0,0,0,3,2,2
3315,1,0,0,24,1,1,0,6,0,1,6129,0,0,0,0,0,0,0,2,0
3316,1,0,0,81,1,1,0,8,0,53,6777,0,0,0,0,0,0,0,2,0
3317,0,0,0,177,1,0,-1,22,0,23,6856,43,3,1,2,0,0,0,2,0
3318,0,0,0,21,0,0,1,5,0,8,-1,2,0,0,0,0,0,0,1,0
3319,0,0,0,49,1,1,0,8,0,1,7296,1,0,1,1,0,0,0,2,3
3320,1,0,0,52,1,0,1,10,0,28,8146,0,0,0,0,0,0,0,2,0
3321,0,0,0,23,0,0,1,6,0,4,2769,0,0,0,0,0,0,0,1,0
3322,1,0,0,35,1,0,0,6,0,1,7298,0,0,0,0,0,0,0,2,0
3323,1,0,0,82,1,0,1,7,0,41,7615,0,0,0,0,0,0,0,2,0
3324,0,0,0,63,3,0,0,10,0,23,5615,3,0,0,0,0,0,3,4,1
3325,0,1,1,91,2,0,-1,14,1,70,-1,27,0,0,0,0,0,11,3,0
3326,1,0,0,49,1,0,1,7,0,22,6179,0,0,0,0,0,0,0,2,0
3327,1,0,0,23,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3328,0,0,0,41,0,1,-1,7,0,17,325,0,0,0,0,0,0,0,1,0
3329,0,0,0,19,0,0,1,6,0,4,7287,0,0,0,0,0,0,0,1,0
3330,1,0,0,49,1,1,1,9,0,29,9637,4,0,0,0,0,0,0,2,0
3331,0,0,0,25,0,1,-1,5,0,8,-1,4,0,0,0,0,0,0,1,0
3332,0,0,0,113,1,1,0,13,0,76,8347,8,0,1,1,0,0,0,2,0
3333,1,0,0,92,1,1,0,9,0,62,7535,8,0,0,0,0,0,0,2,0
3334,1,0,0,35,1,1,1,10,0,1,5161,0,0,0,1,0,0,0,2,0
3335,1,0,0,45,1,1,0,8,0,21,7130,0,0,0,0,0,0,0,2,0
3336,1,1,0,69,1,1,0,13,0,38,-1,1,0,0,0,0,0,0,2,2
3337,1,0,0,41,0,0,1,5,0,13,3829,3,0,0,0,0,0,0,1,0
3338,0,0,1,126,3,0,-1,17,0,19,4003,17,2,1,3,0,0,0,4,1
3339,0,0,0,52,1,0,-1,10,0,26,553,0,0,0,0,0,0,0,2,0
3340,1,0,0,41,1,1,1,6,0,1,5063,0,0,0,0,0,0,0,2,0
3341,0,0,0,37,1,0,0,8,0,14,7391,0,0,0,0,0,0,0,2,0
3342,1,0,0,47,1,1,0,8,0,27,6011,0,0,0,0,0,0,0,2,0
3343,1,0,0,26,1,0,1,6,0,9,-1,0,0,0,0,0,0,0,2,0
3344,0,0,0,45,2,1,1,7,0,1,2532,0,0,0,0,0,0,0,3,0
3345,1,0,0,58,1,0,1,7,0,36,9286,0,0,0,0,0,0,0,2,0
3346,1,0,0,18,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3347,1,0,0,97,1,0,1,9,0,75,8618,0,0,0,0,0,0,0,2,0
3348,1,0,0,43,1,1,0,8,0,19,7134,0,0,0,0,0,0,0,2,0
3349,0,0,0,109,0,0,1,22,0,61,4609,0,0,1,1,1,0,0,1,0
3350,0,0,0,25,0,0,1,7,0,9,3466,0,0,0,0,0,0,0,1,0
3351,1,0,0,51,1,1,0,7,0,26,4198,0,0,0,0,0,0,0,2,0
3352,0,0,0,21,1,0,0,6,0,1,7253,0,0,0,0,0,0,0,2,0
3353,1,0,0,66,1,0,1,7,0,39,4860,3,0,0,0,0,0,0,2,0
3354,1,0,0,64,2,1,0,8,0,29,1290,0,0,0,0,0,0,0,3,0
3355,1,0,0,26,1,1,0,6,0,1,3038,0,0,0,0,0,0,0,2,0
3356,1,0,0,31,1,1,0,6,0,1,3830,0,0,0,0,0,0,0,2,0
3357,1,0,0,68,1,1,0,8,0,42,6317,5,0,0,0,0,0,0,2,0
3358,1,0,0,108,1,0,-1,11,0,56,5634,10,0,0,0,0,0,0,2,3
3359,0,1,0,263,1,1,0,33,0,9,5636,47,3,1,4,0,0,0,2,0
3360,1,0,0,40,1,1,1,6,0,16,8933,1,0,0,0,0,0,0,2,0
3361,0,0,0,100,1,0,1,15,0,61,4608,0,0,1,1,0,0,0,2,0
3362,1,0,0,25,1,1,0,6,0,1,7753,0,0,0,0,0,0,0,2,0
3363,0,0,0,34,1,0,-1,7,0,6,1514,0,0,0,0,0,0,0,2,0
3364,1,0,0,19,1,0,1,6,0,1,1905,0,0,0,0,0,0,0,2,0
3365,1,0,0,49,1,1,0,8,0,25,7134,0,0,0,0,0,0,0,2,0
3366,1,0,0,48,1,0,1,7,0,17,6855,0,0,0,0,0,0,0,2,1
3367,0,0,0,113,1,1,0,13,0,76,8346,9,0,1,1,0,0,0,2,0
3368,1,0,0,29,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3369,0,0,0,96,1,0,1,12,0,73,6950,0,0,0,0,0,0,0,2,0
3370,0,0,0,44,1,1,0,7,0,12,1338,4,0,0,0,0,0,3,2,0
3371,1,0,0,26,1,0,1,5,0,0,7921,0,0,0,0,0,0,0,2,0
3372,0,0,0,35,1,1,1,7,0,3,2254,2,0,0,0,0,0,2,2,1
3373,0,0,0,33,0,0,0,7,0,16,8354,0,0,0,0,0,0,0,1,0
3374,0,0,0,65,1,0,0,11,0,42,-1,0,0,0,0,0,0,0,2,0
3375,0,1,1,57,2,0,-1,11,1,36,-1,11,0,0,0,0,0,11,3,0
3376,1,0,0,23,0,0,1,4,0,0,1759,0,0,0,0,0,0,0,1,0
3377,1,0,0,35,1,1,0,6,0,1,2206,0,0,0,0,0,0,0,2,0
3378,0,0,0,20,1,0,1,5,0,0,4138,0,0,0,0,0,0,0,2,0
3379,1,0,0,56,1,1,0,7,0,27,6841,0,0,0,0,0,0,0,2,0
3380,1,0,0,101,1,0,1,13,0,1,8543,5,0,1,0,0,0,0,2,1
3381,0,0,0,156,1,0,-1,19,0,106,5963,25,1,1,3,0,0,0,2,0
3382,1,0,0,49,1,0,1,7,0,26,6134,0,0,0,0,0,0,0,2,0
3383,0,0,0,35,1,0,0,7,0,1,7253,0,0,0,0,0,0,0,2,0
3384,1,0,0,56,1,0,0,9,0,34,5639,0,0,0,0,0,0,0,2,0
3385,0,0,0,46,0,1,-1,7,0,16,1824,1,0,0,0,0,0,0,1,0
3386,1,0,0,44,0,1,0,6,0,26,4671,0,0,0,0,0,0,0,1,0
3387,0,0,0,103,1,1,1,13,0,36,4923,24,0,1,1,0,0,0,2,0
3388,1,0,0,24,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3389,1,0,0,31,2,1,0,7,0,1,-1,0,0,0,0,0,0,0,3,0
3390,0,0,0,39,3,0,-1,7,0,0,4202,0,0,0,0,0,0,0,4,0
3391,1,0,0,32,1,1,-1,6,0,8,8414,0,0,0,0,0,0,0,2,0
3392,0,0,0,22,1,0,1,6,0,1,-1,0,0,0,0,0,0,0,2,0
3393,1,0,0,35,1,0,0,8,0,15,5515,0,0,0,0,0,0,0,2,0
3394,0,0,0,169,1,0,1,29,0,54,125,4,2,1,2,0,0,0,2,0
3395,0,0,0,46,0,0,0,9,0,20,1868,1,0,0,0,0,0,0,1,0
3396,0,1,0,74,1,0,-1,13,0,14,2403,0,0,1,1,0,0,0,2,0
3397,1,0,0,159,1,1,0,37,0,138,-1,20,0,0,0,0,0,0,2,0
3398,0,1,0,73,3,0,0,10,0,26,5627,3,0,0,0,1,0,3,4,2
3399,1,0,0,68,1,0,1,7,0,23,7615,0,0,0,0,0,0,0,2,0
3400,0,0,0,73,1,0,0,10,0,37,2941,0,0,0,0,0,0,0,2,0
3401,0,0,1,42,3,0,0,8,0,1,2641,0,0,0,0,0,0,0,4,1
3402,1,0,0,44,1,1,0,5,0,0,4801,0,0,0,0,0,0,0,2,0
3403,1,0,0,123,1,0,-1,19,0,99,6750,17,0,0,0,0,0,0,2,0
3404,1,0,0,41,1,1,1,9,0,9,8346,0,0,1,1,0,0,0,2,0
3405,0,0,0,47,0,0,0,6,0,20,4322,0,0,0,0,0,0,0,1,0
3406,0,0,0,77,0,0,0,7,0,47,5756,20,0,0,0,0,0,0,1,0
3407,0,0,0,37,1,0,0,7,0,11,4382,0,0,0,0,0,0,0,2,0
3408,1,0,0,76,0,0,1,8,0,52,8020,8,0,0,0,0,0,0,1,0
3409,1,0,0,50,1,1,0,9,0,22,8043,0,0,0,0,0,0,0,2,0
3410,0,0,0,43,1,0,1,9,0,24,3689,0,0,0,0,0,0,0,2,0
3411,0,0,0,31,0,0,1,8,0,6,3076,4,0,1,1,0,0,0,1,0
3412,1,0,0,31,1,0,1,6,0,1,4911,0,0,0,0,0,0,0,2,0
3413,1,1,0,51,1,0,1,7,0,25,7869,0,0,0,0,0,0,0,2,0
3414,0,1,0,62,3,0,0,10,0,26,5626,7,0,0,0,1,0,7,4,0
3415,1,0,0,20,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
3416,0,0,1,128,3,1,-1,18,0,20,3993,26,2,1,3,0,0,0,4,1
3417,0,0,0,62,0,0,-1,7,0,45,-1,18,0,0,0,0,0,0,1,0
3418,1,0,0,35,1,1,0,6,0,1,2304,0,0,0,0,0,0,0,2,0
3419,0,0,0,37,0,0,0,6,0,14,5707,0,0,0,0,0,0,0,1,1
3420,0,0,0,47,2,0,-1,9,0,25,-1,3,0,0,0,0,0,3,3,0
3421,1,0,0,53,1,0,0,10,0,19,8546,0,0,1,1,0,0,0,2,0
3422,1,0,0,72,2,0,0,15,0,51,11317,10,0,0,0,0,0,0,3,0
3423,0,0,0,126,1,0,-1,15,0,26,-1,32,1,1,2,0,0,0,2,0
3424,1,0,0,73,1,1,0,11,0,50,7339,0,0,0,0,0,0,0,2,0
3425,0,0,0,50,1,0,0,9,0,6,2100,4,0,1,1,0,0,0,2,0
3426,1,0,0,22,0,0,-1,4,0,0,-1,0,0,0,0,0,0,0,1,0
3427,1,0,0,63,1,1,0,10,0,39,7925,23,0,0,0,0,0,0,2,0
3428,1,0,0,71,1,1,0,13,0,19,8346,0,1,1,2,0,0,0,2,0
3429,1,0,1,87,2,0,1,12,0,59,11566,12,0,0,0,0,0,0,3,0
3430,0,0,0,52,0,0,1,10,0,27,973,2,0,0,0,0,0,0,1,0
3431,0,0,0,42,1,1,0,6,0,11,1953,9,0,0,0,0,0,3,2,1
3432,1,0,0,21,2,0,1,7,0,1,8675,0,0,0,0,0,0,0,3,0
3433,0,0,0,38,0,0,0,7,0,12,1825,0,0,1,0,0,0,0,1,0
3434,0,0,1,125,3,0,-1,18,0,20,3992,22,2,1,3,0,0,0,4,1
3435,0,0,1,126,3,0,-1,17,0,19,3992,22,2,1,3,0,0,0,4,1
3436,1,0,0,48,1,0,1,7,0,12,7588,2,0,0,0,0,0,0,2,0
3437,0,0,0,52,1,0,0,7,0,10,1547,3,0,0,0,0,0,3,2,1
3438,0,0,0,62,1,0,-1,9,0,28,1856,0,0,0,0,0,0,0,2,0
3439,1,0,0,79,1,1,0,10,0,48,3104,4,0,0,0,0,0,0,2,1
3440,1,0,0,61,1,0,1,8,0,39,5887,0,0,0,0,0,0,0,2,0
3441,0,0,1,118,3,0,-1,17,0,19,3993,18,2,1,3,0,0,0,4,0
3442,1,0,0,58,1,0,1,8,0,37,6495,0,0,0,0,0,0,0,2,0
3443,0,0,0,38,0,0,1,7,0,7,2035,0,0,0,0,0,0,0,1,0
3444,1,0,0,52,1,0,1,10,0,29,-1,0,0,0,0,0,0,0,2,0
3445,0,0,0,38,4,0,0,9,0,1,7011,0,0,0,0,0,0,0,5,0
3446,1,0,0,52,1,0,1,7,0,29,5913,0,0,0,0,0,0,0,2,1
3447,1,0,0,49,0,0,1,6,0,31,837,0,0,0,0,0,0,0,1,0
3448,1,0,0,47,1,0,1,10,0,25,8831,0,0,0,0,0,0,0,2,0
3449,0,0,0,43,0,1,-1,9,0,23,10,0,0,0,0,0,0,0,1,1
3450,1,0,0,75,0,1,1,8,0,51,-1,6,0,0,0,0,0,0,1,0
3451,0,0,0,611,1,1,1,10,0,7,978,71,0,1,1,0,0,0,2,1
3452,1,0,0,25,1,1,0,6,0,1,7866,0,0,0,0,0,0,0,2,0
3453,1,0,0,28,1,1,0,6,0,1,3291,0,0,0,0,0,0,0,2,0
3454,0,0,0,72,1,0,0,11,0,49,1194,1,0,0,0,0,0,0,2,0
3455,0,0,0,50,1,0,0,8,0,26,-1,0,0,0,0,0,0,0,2,1
3456,1,0,0,67,1,1,0,12,0,42,6438,6,0,0,0,0,0,0,2,0
3457,1,0,0,29,1,0,-1,6,0,1,4014,0,0,0,0,0,0,0,2,0
3458,1,0,0,75,1,1,0,8,0,51,6339,0,0,0,0,0,0,0,2,0
3459,0,0,0,42,0,1,-1,7,0,20,1341,1,0,0,0,0,0,0,1,0
3460,0,0,0,88,2,1,-1,15,0,58,-1,14,0,0,0,0,0,0,3,0
3461,1,0,0,40,1,1,0,6,0,1,5231,0,0,0,0,0,0,0,2,0
3462,1,0,0,48,1,1,0,9,0,24,7134,0,0,0,0,0,0,0,2,0
3463,0,0,0,41,0,0,1,7,0,16,2781,0,0,0,0,0,0,0,1,0
3464,0,0,0,232,2,0,0,21,0,46,8288,88,2,1,3,0,0,0,3,0
3465,1,0,0,42,1,0,1,9,0,21,7157,5,0,0,0,0,0,0,2,0
3466,0,0,1,115,3,0,-1,16,0,19,3992,24,2,1,3,0,0,0,4,0
3467,0,0,0,40,1,0,0,7,0,6,2433,0,0,0,0,0,0,0,2,0
3468,0,0,0,32,1,0,-1,6,0,1,1052,0,0,0,0,0,0,0,2,1
3469,0,0,0,38,1,0,-1,8,0,18,-1,0,0,0,0,0,0,0,2,0
3470,0,0,1,127,3,1,-1,17,0,19,3993,18,2,1,3,0,0,0,4,1
3471,0,0,0,39,1,1,0,7,0,13,896,0,0,0,0,0,0,0,2,1
3472,1,0,0,55,1,1,1,9,0,28,7558,5,0,0,0,0,0,0,2,0
3473,1,0,0,105,1,0,1,10,0,70,7530,0,0,0,0,0,0,0,2,0
3474,0,1,0,129,0,0,1,23,0,9,-1,16,2,1,3,0,0,0,1,0
3475,0,0,0,46,1,0,-1,9,0,22,1609,1,0,0,0,0,0,0,2,0
3476,0,1,0,98,2,1,-1,21,0,20,-1,1,1,1,2,0,0,0,3,0
3477,1,0,0,38,1,0,0,8,0,14,-1,0,0,0,0,0,0,0,2,0
3478,0,0,0,89,2,0,0,16,0,28,5186,5,0,1,3,0,0,0,3,0
3479,0,0,0,72,1,1,0,9,0,33,-1,0,0,0,0,0,0,0,2,0
3480,0,0,1,124,4,1,-1,19,0,20,3992,28,2,1,3,0,0,0,5,0
3481,0,0,0,46,1,1,0,6,0,1,5159,0,0,0,0,0,0,0,2,3
3482,0,0,0,30,0,0,-1,4,0,0,2,0,0,0,0,0,0,0,1,0
3483,0,0,1,127,3,0,-1,18,0,20,3993,15,2,1,3,0,0,0,4,1
3484,0,0,0,34,1,1,0,6,0,1,2837,0,0,0,0,0,0,0,2,1
3485,0,0,0,45,1,1,1,8,0,21,8349,0,0,0,0,0,0,0,2,0
3486,1,0,0,25,2,0,1,7,0,1,1408,0,0,0,0,0,0,0,3,0
3487,0,0,0,20,1,0,1,6,0,1,-1,0,0,0,0,0,0,0,2,0
3488,1,0,0,25,1,1,0,6,0,5,9754,0,0,0,0,0,0,0,2,0
3489,1,0,0,40,1,0,1,6,0,8,6257,0,0,0,0,0,0,0,2,0
3490,1,0,0,84,0,0,1,6,0,68,4447,0,0,0,0,0,0,0,1,0
3491,1,0,0,70,1,0,1,11,0,49,4915,0,0,0,0,0,0,0,2,0
3492,0,0,0,32,0,0,0,6,0,9,4934,0,0,0,0,0,0,0,1,0
3493,0,0,0,33,1,1,-1,6,0,1,797,0,0,0,0,0,0,0,2,0
3494,1,0,0,133,2,1,0,20,0,107,-1,31,0,0,0,0,0,0,3,0
3495,1,0,0,16,0,0,0,4,0,0,-1,0,0,0,0,0,0,0,1,0
3496,1,0,0,29,1,0,0,5,0,0,4913,0,0,0,0,0,0,0,2,0
3497,0,0,0,22,0,1,0,5,0,7,-1,0,0,0,0,0,0,0,1,0
3498,1,0,0,84,1,1,1,8,0,55,4308,0,0,0,0,0,0,0,2,0
3499,0,0,0,41,0,1,-1,9,0,23,3567,0,0,0,0,0,0,0,1,0
3500,1,0,0,44,1,1,0,8,0,18,7677,0,0,0,0,0,0,0,2,0
3501,0,0,0,99,1,1,0,10,0,76,8346,11,0,0,0,0,0,0,2,0
3502,0,0,0,219,1,1,-1,19,0,33,-1,85,2,1,3,0,0,1,2,0
3503,1,0,0,24,1,1,0,6,0,1,3821,0,0,0,0,0,0,0,2,0
3504,0,0,0,48,0,0,-1,5,0,23,462,3,0,0,0,0,0,0,1,1
3505,1,0,0,21,1,0,-1,6,0,1,4884,0,0,0,0,0,0,0,2,0
3506,1,0,0,51,0,0,0,7,0,23,2380,0,0,0,0,0,0,0,1,1
3507,1,0,0,39,1,1,0,6,0,15,8517,0,0,0,0,0,0,0,2,0
3508,0,0,0,42,1,1,1,8,0,18,8348,0,0,0,0,0,0,0,2,0
3509,0,1,0,31,0,1,-1,7,0,11,6,0,0,0,0,0,0,0,1,0
3510,0,0,1,76,3,0,-1,9,0,19,3993,13,0,0,0,0,0,0,4,1
3511,0,0,1,123,4,1,-1,18,0,19,3993,18,2,1,3,0,0,0,5,0
3512,1,0,0,46,1,0,1,8,0,22,9638,1,0,0,0,0,0,0,2,0
3513,1,0,0,42,1,0,1,9,0,21,7155,5,0,0,0,0,0,0,2,0
3514,0,0,0,68,3,0,0,11,0,24,5615,6,0,0,0,0,0,6,4,2
3515,1,0,0,23,1,1,0,6,0,1,2570,0,0,0,0,0,0,0,2,0
3516,1,0,0,20,1,1,1,5,0,0,7206,0,0,0,0,0,0,0,2,0
3517,0,0,0,29,0,0,0,6,0,7,-1,2,0,0,0,0,0,0,1,0
3518,1,0,0,20,1,1,1,6,0,1,9040,0,0,0,0,0,0,0,2,0
3519,1,0,0,80,1,0,1,9,0,45,5397,0,0,0,0,0,0,0,2,0
3520,0,0,0,66,1,1,-1,10,0,39,1547,4,0,0,0,0,0,0,2,0
3521,1,0,0,42,1,0,1,9,0,26,-1,2,0,0,0,0,0,1,2,0
3522,0,0,0,85,2,0,-1,15,0,52,1871,0,0,0,0,0,0,0,3,1
3523,0,0,0,48,1,0,0,10,0,26,7741,0,0,0,0,0,0,0,2,0
3524,0,0,0,46,0,0,1,9,0,31,-1,0,0,0,0,0,0,0,1,0
3525,0,0,0,82,1,1,1,11,0,46,8347,7,0,1,1,0,0,0,2,0
3526,1,0,1,66,1,0,1,7,0,31,7618,0,0,0,0,0,0,0,2,0
3527,1,0,0,24,0,0,0,4,0,0,1984,0,0,0,0,0,0,0,1,0
3528,1,0,0,47,2,1,0,9,0,21,7133,4,0,0,0,0,0,0,3,0
3529,1,0,0,63,1,0,1,8,0,35,5509,0,0,0,0,0,0,0,2,0
3530,0,0,0,58,2,1,0,11,0,25,2101,0,0,0,0,0,0,0,3,0
3531,0,0,0,104,2,0,0,11,0,69,1016,23,0,0,0,0,0,0,3,1
3532,1,0,0,24,1,1,0,6,0,1,8340,0,0,0,0,0,0,0,2,0
3533,0,0,0,30,1,1,1,7,0,6,-1,0,0,0,0,0,0,0,2,0
3534,1,0,0,84,1,0,0,8,0,45,4763,0,0,0,0,0,0,0,2,2
3535,1,0,0,46,1,0,1,8,0,25,-1,0,0,0,0,0,0,0,2,0
3536,0,0,0,32,0,0,0,5,0,8,-1,0,0,0,0,0,0,0,1,0
3537,0,0,1,48,3,0,-1,7,0,0,118,0,0,0,0,0,0,0,4,2
3538,1,0,1,70,1,0,1,7,0,27,7618,0,0,0,0,0,0,0,2,0
3539,1,0,0,104,1,1,0,10,0,65,7449,12,0,0,0,0,0,3,2,0
3540,1,0,0,32,1,1,0,6,0,1,7453,0,0,0,0,0,0,0,2,0
3541,1,0,0,92,1,0,1,9,0,69,11021,0,0,0,0,0,0,0,2,0
3542,0,0,0,57,1,0,-1,10,0,25,-1,11,0,0,0,0,0,0,2,0
